Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","616","Poland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","15197.181","X","Figure from international organizations",""
"OA","Annual population","620","Portugal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10289.923","X","Figure from international organizations",""
"OA","Annual population","620","Portugal","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4857.72","X","Figure from international organizations",""
"OA","Annual population","620","Portugal","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5432.203","X","Figure from international organizations",""
"OA","Annual population","620","Portugal","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","3510.812","X","Figure from international organizations",""
"OA","Annual population","630","Puerto Rico","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3292.887","X","Figure from international organizations",""
"OA","Annual population","630","Puerto Rico","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1560.755","X","Figure from international organizations",""
"OA","Annual population","630","Puerto Rico","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1732.131","X","Figure from international organizations",""
"OA","Annual population","630","Puerto Rico","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","234.782","X","Figure from international organizations",""
"OA","Annual population","634","Qatar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2807.235","X","Figure from international organizations",""
"OA","Annual population","634","Qatar","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2055.936","X","Figure from international organizations",""
"OA","Annual population","634","Qatar","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","751.299","X","Figure from international organizations",""
"OA","Annual population","634","Qatar","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","22.293","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","51803.829","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","25894.464","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","25909.365","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","9533.863","X","Figure from international organizations",""
"OA","Annual population","498","Republic of Moldova","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3109.491","X","Figure from international organizations",""
"OA","Annual population","498","Republic of Moldova","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1478.057","X","Figure from international organizations",""
"OA","Annual population","498","Republic of Moldova","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1631.434","X","Figure from international organizations",""
"OA","Annual population","498","Republic of Moldova","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2308.002","X","Figure from international organizations",""
"OA","Annual population","638","Réunion","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","949.419","X","Figure from international organizations",""
"OA","Annual population","638","Réunion","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","458.138","X","Figure from international organizations",""
"OA","Annual population","638","Réunion","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","491.281","X","Figure from international organizations",""
"OA","Annual population","638","Réunion","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","3.418","X","Figure from international organizations",""
"OA","Annual population","642","Romania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","19524.211","X","Figure from international organizations",""
"OA","Annual population","642","Romania","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","9450.89","X","Figure from international organizations",""
"OA","Annual population","642","Romania","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","10073.321","X","Figure from international organizations",""
"OA","Annual population","642","Romania","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8946.041","X","Figure from international organizations",""
"OA","Annual population","643","Russian Federation","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","145742.286","X","Figure from international organizations",""
"OA","Annual population","643","Russian Federation","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","67697.114","X","Figure from international organizations",""
"OA","Annual population","643","Russian Federation","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","78045.173","X","Figure from international organizations",""
